Id,SalePrice
1582,139016.9659090909
1583,283900.0
1584,258675.8
1585,139016.9659090909
1586,67562.42857142857
1587,113572.41379310345
1588,163321.11320754717
1589,109987.59523809524
1590,143244.3396226415
1591,109987.59523809524
1592,117086.66666666667
1593,139016.9659090909
1594,134212.92682926828
1595,134212.92682926828
1596,200492.3076923077
1597,134212.92682926828
1598,176675.0
1599,392000.0
1600,237942.17647058822
1601,67562.42857142857
1602,139016.9659090909
1603,109987.59523809524
1604,267725.0
1605,264018.6206896552
1606,163321.11320754717
1607,215666.66666666666
1608,198575.84931506848
1609,198575.84931506848
1610,178523.33333333334
1611,163321.11320754717
1612,134212.92682926828
1613,163321.11320754717
1614,102006.35
1615,67562.42857142857
1616,67562.42857142857
1617,67562.42857142857
1618,139016.9659090909
1619,139016.9659090909
1620,142582.22222222222
1621,139016.9659090909
1622,158930.4347826087
1623,315625.0
1624,211817.05263157896
1625,139016.9659090909
1626,219862.5
1627,158930.4347826087
1628,237942.17647058822
1629,176675.0
1630,538000.0
1631,215785.7142857143
1632,255916.66666666666
1633,176675.0
1634,184950.0
1635,158930.4347826087
1636,163321.11320754717
1637,134212.92682926828
1638,200492.3076923077
1639,175336.16981132075
1640,278330.55555555556
1641,158930.4347826087
1642,228646.92857142858
1643,237942.17647058822
1644,237942.17647058822
1645,158930.4347826087
1646,143244.3396226415
1647,159811.11111111112
1648,163321.11320754717
1649,143244.3396226415
1650,109987.59523809524
1651,109987.59523809524
1652,102006.35
1653,102006.35
1654,175336.16981132075
1655,159811.11111111112
1656,175336.16981132075
1657,175336.16981132075
1658,175336.16981132075
1659,159811.11111111112
1660,139016.9659090909
1661,387125.0
1662,583196.6666666666
1663,335069.6666666667
1664,335069.6666666667
1665,322308.22222222225
1666,315625.0
1667,309649.1666666667
1668,322308.22222222225
1669,276166.6666666667
1670,335069.6666666667
1671,277424.0
1672,583196.6666666666
1673,309649.1666666667
1674,264018.6206896552
1675,163321.11320754717
1676,163321.11320754717
1677,198575.84931506848
1678,335069.6666666667
1679,400877.125
1680,322308.22222222225
1681,276166.6666666667
1682,255916.66666666666
1683,198575.84931506848
1684,176675.0
1685,175336.16981132075
1686,198575.84931506848
1687,176675.0
1688,198575.84931506848
1689,198575.84931506848
1690,176675.0
1691,176675.0
1692,237942.17647058822
1693,176675.0
1694,184950.0
1695,176675.0
1696,258675.8
1697,176675.0
1698,309649.1666666667
1699,283900.0
1700,228646.92857142858
1701,237942.17647058822
1702,255916.66666666666
1703,255916.66666666666
1704,382451.0
1705,267725.0
1706,379874.6666666667
1707,198575.84931506848
1708,198575.84931506848
1709,335069.6666666667
1710,264018.6206896552
1711,264018.6206896552
1712,302365.75
1713,223041.92
1714,223041.92
1715,198575.84931506848
1716,155641.44827586206
1717,155641.44827586206
1718,163321.11320754717
1719,198575.84931506848
1720,264018.6206896552
1721,155641.44827586206
1722,143244.3396226415
1723,143244.3396226415
1724,198575.84931506848
1725,278330.55555555556
1726,175336.16981132075
1727,163321.11320754717
1728,176675.0
1729,139016.9659090909
1730,175336.16981132075
1731,113572.41379310345
1732,139016.9659090909
1733,139016.9659090909
1734,143244.3396226415
1735,139016.9659090909
1736,117086.0
1737,400877.125
1738,198575.84931506848
1739,278330.55555555556
1740,215666.66666666666
1741,163321.11320754717
1742,158930.4347826087
1743,155641.44827586206
1744,315625.0
1745,277424.0
1746,156000.0
1747,200492.3076923077
1748,175336.16981132075
1749,163321.11320754717
1750,163321.11320754717
1751,228646.92857142858
1752,139016.9659090909
1753,142582.22222222222
1754,200492.3076923077
1755,163321.11320754717
1756,109987.59523809524
1757,139016.9659090909
1758,141759.0909090909
1759,182515.7894736842
1760,163321.11320754717
1761,163321.11320754717
1762,134212.92682926828
1763,158930.4347826087
1764,113572.41379310345
1765,219862.5
1766,219862.5
1767,219862.5
1768,141759.0909090909
1769,159811.11111111112
1770,117086.0
1771,117086.66666666667
1772,117086.66666666667
1773,117086.66666666667
1774,134212.92682926828
1775,141759.0909090909
1776,139016.9659090909
1777,117086.0
1778,141759.0909090909
1779,113572.41379310345
1780,176675.0
1781,117086.66666666667
1782,79175.0
1783,113572.41379310345
1784,67562.42857142857
1785,117086.66666666667
1786,134212.92682926828
1787,155641.44827586206
1788,67562.42857142857
1789,113572.41379310345
1790,67562.42857142857
1791,175336.16981132075
1792,163321.11320754717
1793,143244.3396226415
1794,139016.9659090909
1795,141759.0909090909
1796,113572.41379310345
1797,89175.0
1798,117086.66666666667
1799,117086.0
1800,117086.0
1801,134212.92682926828
1802,175336.16981132075
1803,175336.16981132075
1804,139016.9659090909
1805,143244.3396226415
1806,102006.35
1807,249500.0
1808,113572.41379310345
1809,134212.92682926828
1810,134212.92682926828
1811,134212.92682926828
1812,134212.92682926828
1813,139016.9659090909
1814,109987.59523809524
1815,67562.42857142857
1816,117086.0
1817,134212.92682926828
1818,144079.54545454544
1819,102006.35
1820,109987.59523809524
1821,144079.54545454544
1822,138700.0
1823,79175.0
1824,144079.54545454544
1825,142582.22222222222
1826,139016.9659090909
1827,102006.35
1828,142582.22222222222
1829,117086.66666666667
1830,138700.0
1831,151000.0
1832,134212.92682926828
1833,151680.0
1834,144079.54545454544
1835,151000.0
1836,144079.54545454544
1837,109987.59523809524
1838,139016.9659090909
1839,67562.42857142857
1840,163321.11320754717
1841,163321.11320754717
1842,117086.0
1843,143244.3396226415
1844,139016.9659090909
1845,142582.22222222222
1846,143244.3396226415
1847,142582.22222222222
1848,67562.42857142857
1849,109987.59523809524
1850,117086.66666666667
1851,144079.54545454544
1852,117086.66666666667
1853,143244.3396226415
1854,198575.84931506848
1855,113572.41379310345
1856,228646.92857142858
1857,97083.33333333333
1858,134212.92682926828
1859,134212.92682926828
1860,163321.11320754717
1861,134212.92682926828
1862,258675.8
1863,258675.8
1864,258675.8
1865,276166.6666666667
1866,322308.22222222225
1867,264018.6206896552
1868,382451.0
1869,198575.84931506848
1870,264018.6206896552
1871,264018.6206896552
1872,175336.16981132075
1873,198575.84931506848
1874,139016.9659090909
1875,198575.84931506848
1876,211817.05263157896
1877,198575.84931506848
1878,223041.92
1879,139016.9659090909
1880,139016.9659090909
1881,223041.92
1882,237942.17647058822
1883,198575.84931506848
1884,228646.92857142858
1885,215785.7142857143
1886,315625.0
1887,198575.84931506848
1888,264018.6206896552
1889,149393.75
1890,143244.3396226415
1891,139016.9659090909
1892,109987.59523809524
1893,141759.0909090909
1894,134212.92682926828
1895,158930.4347826087
1896,117086.0
1897,102006.35
1898,102006.35
1899,113572.41379310345
1900,155641.44827586206
1901,158930.4347826087
1902,109479.5
1903,222040.0
1904,117086.66666666667
1905,175336.16981132075
1906,134212.92682926828
1907,249500.0
1908,113572.41379310345
1909,139016.9659090909
1910,113572.41379310345
1911,211817.05263157896
1912,228646.92857142858
1913,142582.22222222222
1914,67562.42857142857
1915,267725.0
1916,79175.0
1917,237942.17647058822
1918,139016.9659090909
1919,139016.9659090909
1920,134212.92682926828
1921,335069.6666666667
1922,583196.6666666666
1923,211817.05263157896
1924,223041.92
1925,228646.92857142858
1926,335069.6666666667
1927,143244.3396226415
1928,163321.11320754717
1929,139016.9659090909
1930,113572.41379310345
1931,139016.9659090909
1932,139016.9659090909
1933,182515.7894736842
1934,158930.4347826087
1935,158930.4347826087
1936,184950.0
1937,175336.16981132075
1938,163321.11320754717
1939,255916.66666666666
1940,215785.7142857143
1941,175336.16981132075
1942,158930.4347826087
1943,215785.7142857143
1944,309649.1666666667
1945,556581.0
1946,175336.16981132075
1947,276166.6666666667
1948,175336.16981132075
1949,223041.92
1950,198575.84931506848
1951,240671.5
1952,277424.0
1953,163321.11320754717
1954,200492.3076923077
1955,139016.9659090909
1956,240671.5
1957,175336.16981132075
1958,309649.1666666667
1959,134212.92682926828
1960,109987.59523809524
1961,113572.41379310345
1962,102006.35
1963,139016.9659090909
1964,102006.35
1965,175336.16981132075
1966,159811.11111111112
1967,264018.6206896552
1968,400877.125
1969,387125.0
1970,335069.6666666667
1971,583196.6666666666
1972,335069.6666666667
1973,237942.17647058822
1974,309649.1666666667
1975,335069.6666666667
1976,264018.6206896552
1977,309649.1666666667
1978,400877.125
1979,322308.22222222225
1980,198575.84931506848
1981,379874.6666666667
1982,237942.17647058822
1983,237942.17647058822
1984,176675.0
1985,198575.84931506848
1986,198575.84931506848
1987,198575.84931506848
1988,175336.16981132075
1989,198575.84931506848
1990,222040.0
1991,198575.84931506848
1992,228646.92857142858
1993,176675.0
1994,258675.8
1995,198575.84931506848
1996,197718.18181818182
1997,322308.22222222225
1998,400877.125
1999,258675.8
2000,309649.1666666667
2001,278330.55555555556
2002,223041.92
2003,264018.6206896552
2004,264018.6206896552
2005,267725.0
2006,237942.17647058822
2007,255916.66666666666
2008,198575.84931506848
2009,175336.16981132075
2010,198575.84931506848
2011,163321.11320754717
2012,198575.84931506848
2013,175336.16981132075
2014,184950.0
2015,198575.84931506848
2016,182515.7894736842
2017,198575.84931506848
2018,113572.41379310345
2019,139016.9659090909
2020,89175.0
2021,102006.35
2022,184950.0
2023,134212.92682926828
2024,211817.05263157896
2025,322308.22222222225
2026,198575.84931506848
2027,139016.9659090909
2028,155641.44827586206
2029,158930.4347826087
2030,276166.6666666667
2031,276166.6666666667
2032,276166.6666666667
2033,276166.6666666667
2034,155641.44827586206
2035,198575.84931506848
2036,197718.18181818182
2037,197718.18181818182
2038,322308.22222222225
2039,197718.18181818182
2040,335069.6666666667
2041,255916.66666666666
2042,198575.84931506848
2043,219862.5
2044,215666.66666666666
2045,223041.92
2046,134212.92682926828
2047,158930.4347826087
2048,139016.9659090909
2049,134212.92682926828
2050,159811.11111111112
2051,117086.0
2052,143244.3396226415
2053,143244.3396226415
2054,67562.42857142857
2055,158930.4347826087
2056,117086.0
2057,141759.0909090909
2058,211817.05263157896
2059,141759.0909090909
2060,158930.4347826087
2061,158930.4347826087
2062,141759.0909090909
2063,117086.0
2064,141759.0909090909
2065,89175.0
2066,215666.66666666666
2067,134212.92682926828
2068,134212.92682926828
2069,109987.59523809524
2070,117086.0
2071,67562.42857142857
2072,134212.92682926828
2073,139016.9659090909
2074,198575.84931506848
2075,143244.3396226415
2076,139016.9659090909
2077,163321.11320754717
2078,143244.3396226415
2079,139016.9659090909
2080,102006.35
2081,117086.0
2082,134212.92682926828
2083,134212.92682926828
2084,113572.41379310345
2085,143244.3396226415
2086,113572.41379310345
2087,113572.41379310345
2088,149393.75
2089,102006.35
2090,144079.54545454544
2091,134212.92682926828
2092,142582.22222222222
2093,134212.92682926828
2094,198575.84931506848
2095,182515.7894736842
2096,102006.35
2097,102006.35
2098,134212.92682926828
2099,67562.42857142857
2100,134212.92682926828
2101,142582.22222222222
2102,155641.44827586206
2103,113572.41379310345
2104,134212.92682926828
2105,142582.22222222222
2106,67562.42857142857
2107,278330.55555555556
2108,139016.9659090909
2109,109987.59523809524
2110,117086.66666666667
2111,159811.11111111112
2112,134212.92682926828
2113,102006.35
2114,102006.35
2115,158930.4347826087
2116,113572.41379310345
2117,144079.54545454544
2118,102006.35
2119,102006.35
2120,113572.41379310345
2121,109987.59523809524
2122,67562.42857142857
2123,102006.35
2124,200492.3076923077
2125,134212.92682926828
2126,175336.16981132075
2127,144079.54545454544
2128,144079.54545454544
2129,113572.41379310345
2130,144079.54545454544
2131,138700.0
2132,113572.41379310345
2133,117086.66666666667
2134,113572.41379310345
2135,113572.41379310345
2136,79175.0
2137,117086.66666666667
2138,139016.9659090909
2139,143244.3396226415
2140,117086.0
2141,139016.9659090909
2142,143244.3396226415
2143,143244.3396226415
2144,141759.0909090909
2145,139016.9659090909
2146,139016.9659090909
2147,182515.7894736842
2148,139016.9659090909
2149,139016.9659090909
2150,223041.92
2151,159811.11111111112
2152,158930.4347826087
2153,158930.4347826087
2154,117086.0
2155,117086.0
2156,211817.05263157896
2157,223041.92
2158,278330.55555555556
2159,228646.92857142858
2160,176675.0
2161,264018.6206896552
2162,379874.6666666667
2163,322308.22222222225
2164,264018.6206896552
2165,175336.16981132075
2166,139016.9659090909
2167,198575.84931506848
2168,211817.05263157896
2169,176675.0
2170,228646.92857142858
2171,139016.9659090909
2172,143244.3396226415
2173,178523.33333333334
2174,228646.92857142858
2175,379874.6666666667
2176,315625.0
2177,258675.8
2178,237942.17647058822
2179,139016.9659090909
2180,211817.05263157896
2181,198575.84931506848
2182,223041.92
2183,198575.84931506848
2184,143244.3396226415
2185,139016.9659090909
2186,143244.3396226415
2187,143244.3396226415
2188,139016.9659090909
2189,134212.92682926828
2190,109987.59523809524
2191,109987.59523809524
2192,109987.59523809524
2193,117086.0
2194,117086.0
2195,109987.59523809524
2196,109987.59523809524
2197,109987.59523809524
2198,159811.11111111112
2199,175336.16981132075
2200,139016.9659090909
2201,113572.41379310345
2202,197718.18181818182
2203,175336.16981132075
2204,249500.0
2205,117086.0
2206,141759.0909090909
2207,303300.0
2208,228646.92857142858
2209,249500.0
2210,139016.9659090909
2211,117086.0
2212,102006.35
2213,117086.0
2214,134212.92682926828
2215,113572.41379310345
2216,134212.92682926828
2217,67562.42857142857
2218,109987.59523809524
2219,67562.42857142857
2220,67562.42857142857
2221,267725.0
2222,270000.0
2223,228646.92857142858
2224,198575.84931506848
2225,134212.92682926828
2226,184950.0
2227,198575.84931506848
2228,264018.6206896552
2229,237942.17647058822
2230,178523.33333333334
2231,198575.84931506848
2232,175336.16981132075
2233,163321.11320754717
2234,267725.0
2235,158930.4347826087
2236,255916.66666666666
2237,400877.125
2238,198575.84931506848
2239,143244.3396226415
2240,221650.0
2241,163321.11320754717
2242,143244.3396226415
2243,134212.92682926828
2244,67562.42857142857
2245,67562.42857142857
2246,163321.11320754717
2247,102006.35
2248,102006.35
2249,102006.35
2250,139016.9659090909
2251,97083.33333333333
2252,219862.5
2253,149393.75
2254,175336.16981132075
2255,158930.4347826087
2256,176675.0
2257,175336.16981132075
2258,198575.84931506848
2259,175336.16981132075
2260,143244.3396226415
2261,156000.0
2262,215785.7142857143
2263,309649.1666666667
2264,583196.6666666666
2265,182515.7894736842
2266,276166.6666666667
2267,400877.125
2268,556581.0
2269,163321.11320754717
2270,176675.0
2271,223041.92
2272,200492.3076923077
2273,163321.11320754717
2274,163321.11320754717
2275,163321.11320754717
2276,159811.11111111112
2277,211817.05263157896
2278,182515.7894736842
2279,113572.41379310345
2280,109987.59523809524
2281,163321.11320754717
2282,163321.11320754717
2283,102006.35
2284,102006.35
2285,159811.11111111112
2286,139016.9659090909
2287,434561.6666666667
2288,302365.75
2289,400877.125
2290,434561.6666666667
2291,309649.1666666667
2292,335069.6666666667
2293,434561.6666666667
2294,335069.6666666667
2295,434561.6666666667
2296,264018.6206896552
2297,264018.6206896552
2298,335069.6666666667
2299,400877.125
2300,309649.1666666667
2301,264018.6206896552
2302,223041.92
2303,255916.66666666666
2304,264018.6206896552
2305,163321.11320754717
2306,163321.11320754717
2307,163321.11320754717
2308,237942.17647058822
2309,276166.6666666667
2310,237942.17647058822
2311,198575.84931506848
2312,175336.16981132075
2313,175336.16981132075
2314,176675.0
2315,175336.16981132075
2316,175336.16981132075
2317,163321.11320754717
2318,175336.16981132075
2319,176675.0
2320,198575.84931506848
2321,237942.17647058822
2322,198575.84931506848
2323,198575.84931506848
2324,176675.0
2325,223041.92
2326,176675.0
2327,222040.0
2328,222040.0
2329,158930.4347826087
2330,257485.0
2331,400877.125
2332,322308.22222222225
2333,309649.1666666667
2334,258675.8
2335,197718.18181818182
2336,309649.1666666667
2337,198575.84931506848
2338,264018.6206896552
2339,215785.7142857143
2340,583196.6666666666
2341,223041.92
2342,215785.7142857143
2343,223041.92
2344,228646.92857142858
2345,264018.6206896552
2346,237942.17647058822
2347,198575.84931506848
2348,237942.17647058822
2349,134212.92682926828
2350,264018.6206896552
2351,237942.17647058822
2352,255916.66666666666
2353,175336.16981132075
2354,143244.3396226415
2355,198575.84931506848
2356,143244.3396226415
2357,198575.84931506848
2358,211817.05263157896
2359,117086.0
2360,113572.41379310345
2361,143244.3396226415
2362,278330.55555555556
2363,143244.3396226415
2364,143244.3396226415
2365,237942.17647058822
2366,197718.18181818182
2367,215785.7142857143
2368,198575.84931506848
2369,215785.7142857143
2370,158930.4347826087
2371,175336.16981132075
2372,155641.44827586206
2373,237942.17647058822
2374,382435.0
2375,215785.7142857143
2376,240671.5
2377,283900.0
2378,113572.41379310345
2379,211817.05263157896
2380,139016.9659090909
2381,163321.11320754717
2382,198575.84931506848
2383,223041.92
2384,228646.92857142858
2385,143244.3396226415
2386,143244.3396226415
2387,139016.9659090909
2388,109987.59523809524
2389,139016.9659090909
2390,139016.9659090909
2391,139016.9659090909
2392,113572.41379310345
2393,159811.11111111112
2394,143244.3396226415
2395,175336.16981132075
2396,163321.11320754717
2397,219862.5
2398,113572.41379310345
2399,67562.42857142857
2400,67562.42857142857
2401,113572.41379310345
2402,117086.66666666667
2403,134212.92682926828
2404,139016.9659090909
2405,163321.11320754717
2406,139016.9659090909
2407,141759.0909090909
2408,143244.3396226415
2409,143244.3396226415
2410,158930.4347826087
2411,139016.9659090909
2412,184950.0
2413,117086.66666666667
2414,139016.9659090909
2415,134212.92682926828
2416,139016.9659090909
2417,117086.66666666667
2418,117086.0
2419,134212.92682926828
2420,139016.9659090909
2421,158930.4347826087
2422,139016.9659090909
2423,142582.22222222222
2424,142582.22222222222
2425,134212.92682926828
2426,141759.0909090909
2427,97083.33333333333
2428,176675.0
2429,117086.0
2430,117086.0
2431,139016.9659090909
2432,143244.3396226415
2433,141759.0909090909
2434,163321.11320754717
2435,163321.11320754717
2436,113572.41379310345
2437,102006.35
2438,102006.35
2439,113572.41379310345
2440,139016.9659090909
2441,141759.0909090909
2442,102006.35
2443,113572.41379310345
2444,113572.41379310345
2445,109987.59523809524
2446,97083.33333333333
2447,303300.0
2448,144079.54545454544
2449,113572.41379310345
2450,138700.0
2451,139016.9659090909
2452,278330.55555555556
2453,109987.59523809524
2454,109987.59523809524
2455,89175.0
2456,158930.4347826087
2457,102006.35
2458,102006.35
2459,102006.35
2460,149393.75
2461,102006.35
2462,142582.22222222222
2463,139016.9659090909
2464,144079.54545454544
2465,149393.75
2466,113572.41379310345
2467,176675.0
2468,102006.35
2469,102006.35
2470,138700.0
2471,228646.92857142858
2472,138700.0
2473,109987.59523809524
2474,134212.92682926828
2475,200492.3076923077
2476,102006.35
2477,139016.9659090909
2478,182515.7894736842
2479,109987.59523809524
2480,113572.41379310345
2481,143244.3396226415
2482,139016.9659090909
2483,117086.0
2484,113572.41379310345
2485,139016.9659090909
2486,117086.66666666667
2487,142582.22222222222
2488,176675.0
2489,139016.9659090909
2490,117086.66666666667
2491,109987.59523809524
2492,175336.16981132075
2493,139016.9659090909
2494,182515.7894736842
2495,109987.59523809524
2496,215666.66666666666
2497,158930.4347826087
2498,139016.9659090909
2499,109987.59523809524
2500,143244.3396226415
2501,141759.0909090909
2502,158930.4347826087
2503,109987.59523809524
2504,175336.16981132075
2505,228646.92857142858
2506,302365.75
2507,283900.0
2508,302365.75
2509,223041.92
2510,264018.6206896552
2511,198575.84931506848
2512,198575.84931506848
2513,200492.3076923077
2514,255916.66666666666
2515,143244.3396226415
2516,139016.9659090909
2517,139016.9659090909
2518,143244.3396226415
2519,228646.92857142858
2520,198575.84931506848
2521,198575.84931506848
2522,228646.92857142858
2523,139016.9659090909
2524,143244.3396226415
2525,139016.9659090909
2526,143244.3396226415
2527,113572.41379310345
2528,139016.9659090909
2529,139016.9659090909
2530,109987.59523809524
2531,223041.92
2532,228646.92857142858
2533,198575.84931506848
2534,267725.0
2535,309649.1666666667
2536,228646.92857142858
2537,215785.7142857143
2538,176675.0
2539,198575.84931506848
2540,163321.11320754717
2541,176675.0
2542,134212.92682926828
2543,139016.9659090909
2544,143244.3396226415
2545,113572.41379310345
2546,163321.11320754717
2547,139016.9659090909
2548,134212.92682926828
2549,139016.9659090909
2550,172375.0
2551,139016.9659090909
2552,113572.41379310345
2553,109987.59523809524
2554,117086.66666666667
2555,117086.0
2556,109987.59523809524
2557,109987.59523809524
2558,134212.92682926828
2559,134212.92682926828
2560,102006.35
2561,155641.44827586206
2562,144079.54545454544
2563,144079.54545454544
2564,155641.44827586206
2565,113572.41379310345
2566,134212.92682926828
2567,139016.9659090909
2568,182515.7894736842
2569,182515.7894736842
2570,139016.9659090909
2571,142582.22222222222
2572,156000.0
2573,223041.92
2574,283900.0
2575,139016.9659090909
2576,134212.92682926828
2577,211817.05263157896
2578,102006.35
2579,67562.42857142857
2580,97083.33333333333
2581,141759.0909090909
2582,102006.35
2583,267725.0
2584,139016.9659090909
2585,163321.11320754717
2586,198575.84931506848
2587,198575.84931506848
2588,159811.11111111112
2589,139016.9659090909
2590,223041.92
2591,215666.66666666666
2592,223041.92
2593,267725.0
2594,198575.84931506848
2595,215785.7142857143
2596,400877.125
2597,175336.16981132075
2598,258675.8
2599,434561.6666666667
2600,178523.33333333334
2601,113572.41379310345
2602,67562.42857142857
2603,67562.42857142857
2604,67562.42857142857
2605,67562.42857142857
2606,139016.9659090909
2607,163321.11320754717
2608,182515.7894736842
2609,219862.5
2610,102006.35
2611,158930.4347826087
2612,163321.11320754717
2613,117086.0
2614,117086.0
2615,141759.0909090909
2616,141759.0909090909
2617,249500.0
2618,141759.0909090909
2619,200492.3076923077
2620,184950.0
2621,175336.16981132075
2622,175336.16981132075
2623,197718.18181818182
2624,228646.92857142858
2625,283900.0
2626,163321.11320754717
2627,156000.0
2628,556581.0
2629,556581.0
2630,556581.0
2631,556581.0
2632,556581.0
2633,379874.6666666667
2634,556581.0
2635,139016.9659090909
2636,200492.3076923077
2637,159811.11111111112
2638,278330.55555555556
2639,211817.05263157896
2640,143244.3396226415
2641,109987.59523809524
2642,219862.5
2643,113572.41379310345
2644,139016.9659090909
2645,102006.35
2646,102006.35
2647,102006.35
2648,143244.3396226415
2649,139016.9659090909
2650,159811.11111111112
2651,175336.16981132075
2652,583196.6666666666
2653,264018.6206896552
2654,277424.0
2655,172375.0
2656,277000.0
2657,379874.6666666667
2658,237942.17647058822
2659,309649.1666666667
2660,309649.1666666667
2661,172375.0
2662,277000.0
2663,264018.6206896552
2664,276166.6666666667
2665,276166.6666666667
2666,276166.6666666667
2667,175336.16981132075
2668,176675.0
2669,163321.11320754717
2670,309649.1666666667
2671,176675.0
2672,198575.84931506848
2673,198575.84931506848
2674,198575.84931506848
2675,198575.84931506848
2676,198575.84931506848
2677,211817.05263157896
2678,258675.8
2679,264018.6206896552
2680,264018.6206896552
2681,379874.6666666667
2682,309649.1666666667
2683,335069.6666666667
2684,309649.1666666667
2685,309649.1666666667
2686,264018.6206896552
2687,315625.0
2688,215785.7142857143
2689,237942.17647058822
2690,583196.6666666666
2691,175336.16981132075
2692,143244.3396226415
2693,198575.84931506848
2694,143244.3396226415
2695,198575.84931506848
2696,176675.0
2697,175336.16981132075
2698,184950.0
2699,163321.11320754717
2700,163321.11320754717
2701,139016.9659090909
2702,113572.41379310345
2703,138700.0
2704,139016.9659090909
2705,139016.9659090909
2706,117086.0
2707,113572.41379310345
2708,143244.3396226415
2709,117086.0
2710,117086.0
2711,294757.14285714284
2712,309649.1666666667
2713,198575.84931506848
2714,155641.44827586206
2715,175336.16981132075
2716,176675.0
2717,176675.0
2718,237942.17647058822
2719,163321.11320754717
2720,82500.0
2721,143244.3396226415
2722,134212.92682926828
2723,139016.9659090909
2724,139016.9659090909
2725,143244.3396226415
2726,143244.3396226415
2727,158930.4347826087
2728,175336.16981132075
2729,134212.92682926828
2730,163321.11320754717
2731,117086.0
2732,117086.0
2733,158930.4347826087
2734,134212.92682926828
2735,141759.0909090909
2736,142582.22222222222
2737,117086.0
2738,134212.92682926828
2739,163321.11320754717
2740,143244.3396226415
2741,141759.0909090909
2742,117086.66666666667
2743,141759.0909090909
2744,141759.0909090909
2745,141759.0909090909
2746,141759.0909090909
2747,175336.16981132075
2748,139016.9659090909
2749,139016.9659090909
2750,117086.66666666667
2751,117086.0
2752,200492.3076923077
2753,141759.0909090909
2754,211817.05263157896
2755,113572.41379310345
2756,67562.42857142857
2757,67562.42857142857
2758,67562.42857142857
2759,175336.16981132075
2760,142582.22222222222
2761,143244.3396226415
2762,163321.11320754717
2763,249500.0
2764,159811.11111111112
2765,228646.92857142858
2766,182515.7894736842
2767,79175.0
2768,134212.92682926828
2769,143244.3396226415
2770,155641.44827586206
2771,139016.9659090909
2772,143244.3396226415
2773,97083.33333333333
2774,134212.92682926828
2775,134212.92682926828
2776,138700.0
2777,155641.44827586206
2778,155641.44827586206
2779,97083.33333333333
2780,117086.66666666667
2781,102006.35
2782,109987.59523809524
2783,120000.0
2784,139016.9659090909
2785,134212.92682926828
2786,67562.42857142857
2787,139016.9659090909
2788,79175.0
2789,151000.0
2790,102006.35
2791,113572.41379310345
2792,117086.66666666667
2793,144079.54545454544
2794,120000.0
2795,102006.35
2796,117086.0
2797,138700.0
2798,142582.22222222222
2799,113572.41379310345
2800,117086.0
2801,139016.9659090909
2802,134212.92682926828
2803,215666.66666666666
2804,134212.92682926828
2805,117086.0
2806,102006.35
2807,155641.44827586206
2808,143244.3396226415
2809,139016.9659090909
2810,143244.3396226415
2811,142582.22222222222
2812,139016.9659090909
2813,178523.33333333334
2814,211817.05263157896
2815,113572.41379310345
